,zip_code,y-2016,lat,lon,major_city,radius_in_miles,state
14071,43771,1637,39.83,-81.94,Philo,4,OH
14072,43772,1874,39.88,-81.54,Pleasant City,6,OH
14073,43773,3409,40,-81.3,Quaker City,13,OH
14074,43777,4630,39.8,-82.1,Roseville,8,OH
14075,43778,1238,40,-81.4,Salesville,8,OH
14076,43779,938,39.82,-81.43,Sarahsville,5,OH
14077,43780,1740,39.92,-81.44,Senecaville,6,OH
14078,43782,713,39.63,-82.21,Shawnee,4,OH
14079,43783,4692,39.8,-82.3,Somerset,7,OH
14080,43786,30,39.715,-81.277,Stafford,0.284090909,OH
14081,43787,2765,39.5,-81.8,Stockport,9,OH
14082,43788,737,39.8,-81.3,Summerfield,7,OH
14083,43793,5052,39.8,-81.1,Woodsfield,11,OH
14084,43802,1147,40.09,-81.86,Adamsville,6,OH
14085,43804,4172,40.45,-81.74,Baltic,7,OH
14086,43805,16,40.4,-81.98,Blissfield,0.738636364,OH
14087,43811,816,40.19,-81.93,Conesville,6,OH
14088,43812,18796,40.3,-81.9,Coshocton,13,OH
14089,43821,4027,40.1,-82,Dresden,8,OH
14090,43822,4270,40.2,-82.2,Frazeysburg,11,OH
14091,43824,3697,40.4,-81.8,Fresno,8,OH
14092,43830,6300,40.1,-82.1,Nashport,8,OH
14093,43832,7623,40.3,-81.6,Newcomerstown,9,OH
14094,43836,124,40.205,-81.718,Plainfield,0.568181818,OH
14095,43837,1802,40.3,-81.5,Port Washington,10,OH
14096,43840,1186,40.41,-81.62,Stone Creek,5,OH
14097,43842,212,40.141,-82.013,Trinway,0.511363636,OH
14098,43843,1645,40.3,-82.2,Walhonding,9,OH
14099,43844,3499,40.3,-82,Warsaw,10,OH
14100,43845,4752,40.25,-81.71,West Lafayette,6,OH
14101,43901,2091,40.2,-80.9,Adena,7,OH
14102,43902,20,39.89,-80.97,Alledonia,3,OH
14103,43903,2160,40.47,-80.94,Amsterdam,5,OH
14104,43905,138,40.1,-80.9,Barton,8,OH
14105,43906,8631,40.02,-80.8,Bellaire,5,OH
14106,43907,5769,40.3,-81,Cadiz,13,OH
14107,43908,1634,40.51,-80.88,Bergholz,5,OH
14108,43910,3126,40.4,-80.8,Bloomingdale,9,OH
14109,43912,6582,40.09,-80.79,Bridgeport,4,OH
14110,43913,1830,40.26,-80.64,Brilliant,2,OH
14111,43914,169,39.8,-80.9,Cameron,8,OH
14112,43915,1355,39.8,-80.9,Clarington,9,OH
14113,43917,2994,40.2,-80.8,Dillonvale,8,OH
14114,43920,22834,40.68,-80.59,East Liverpool,6,OH
14115,43925,461,40.45,-80.862,East Springfield,0.113636364,OH
14116,43926,225,40.513,-80.626,Empire,0.511363636,OH
14117,43927,155,40.1,-80.9,Fairpoint,8,OH
14118,43928,0,40.0078,-80.8893,Glencoe,0.056818182,OH
14119,43930,860,40.57,-80.78,Hammondsville,5,OH
14120,43931,274,39.6684,-80.8727,Hannibal,0.056818182,OH
14121,43932,678,40.53,-80.75,Irondale,6,OH
14122,43933,2020,39.94,-80.89,Jacobsburg,7,OH
14123,43934,482,40.1,-80.79,Lansing,4,OH
14124,43935,8705,40.12,-80.76,Martins Ferry,4,OH
14125,43938,5231,40.3,-80.68,Mingo Junction,5,OH
14126,43939,627,40.177,-80.798,Mount Pleasant,0.284090909,OH
14127,43940,201,40,-80.8,Neffs,6,OH
14128,43942,2633,39.87,-80.87,Powhatan Point,6,OH
14129,43943,3011,40.23,-80.71,Rayland,7,OH
14130,43944,2444,40.43,-80.77,Richmond,6,OH
14131,43945,3159,40.6,-80.8,Salineville,7,OH
14132,43946,1742,39.6,-81,Sardis,7,OH
14133,43947,5199,39.93,-80.8,Shadyside,5,OH
14134,43948,628,40.27,-80.781,Smithfield,0.113636364,OH
14135,43950,16450,40.1,-80.9,Saint Clairsville,8,OH
14136,43951,126,40.2,-81.1,Lafferty,7,OH
14137,43952,18693,40.39,-80.68,Steubenville,5,OH
14138,43953,11437,40.36,-80.69,Steubenville,4,OH
14139,43961,333,40.522,-80.628,Stratton,0.454545455,OH
14140,43962,97,40.67,-80.89,Summitville,0.738636364,OH
14141,43963,1286,40.18,-80.69,Tiltonsville,1,OH
14142,43964,9206,40.5,-80.7,Toronto,8,OH
14143,43967,0,40,-81,Warnock,9,OH
14144,43968,6548,40.64,-80.68,Wellsville,6,OH
14145,43970,69,40.47,-80.94,Wolf Run,5,OH
14146,43971,1195,40.16,-80.72,Yorkville,1,OH
14147,43972,175,40.1,-80.9,Bannock,8,OH
14148,43973,2282,40.2,-81.3,Freeport,10,OH
14149,43974,65,40.183,-80.882,Harrisville,0.113636364,OH
14150,43976,1805,40.37,-80.91,Hopedale,5,OH
14151,43977,2406,40.2,-81.1,Flushing,7,OH
14152,43983,513,40.15,-81.21,Piedmont,4,OH
14153,43985,138,40.162,-81.132,Holloway,0.113636364,OH
14154,43986,2384,40.39,-80.99,Jewett,6,OH
14155,43988,2199,40.4,-81.1,Scio,7,OH
14156,44001,20913,41.37,-82.26,Amherst,6,OH
14157,44003,4707,41.6,-80.6,Andover,8,OH
14158,44004,32089,41.9,-80.8,Ashtabula,8,OH
14159,44010,1446,41.76,-80.85,Austinburg,4,OH
14160,44011,22289,41.45,-82.02,Avon,3,OH
14161,44012,23221,41.5,-82.02,Avon Lake,3,OH
14162,44017,19087,41.37,-81.87,Berea,2,OH
14163,44021,6031,41.4,-81.1,Burton,7,OH
14164,44022,16736,41.45,-81.4,Chagrin Falls,7,OH
14165,44023,17503,41.4,-81.3,Chagrin Falls,7,OH
14166,44024,23693,41.6,-81.2,Chardon,8,OH
14167,44026,11076,41.53,-81.32,Chesterland,5,OH
14168,44028,8908,41.31,-81.95,Columbia Station,5,OH
14169,44030,15991,41.9,-80.6,Conneaut,8,OH
14170,44032,2427,41.68,-80.68,Dorset,7,OH
14171,44035,63663,41.4,-82.1,Elyria,7,OH
14172,44039,31890,41.37,-82.02,North Ridgeville,4,OH
14173,44040,3000,41.53,-81.41,Gates Mills,3,OH
14174,44041,14689,41.8,-80.9,Geneva,10,OH
14175,44044,14797,41.3,-82,Grafton,8,OH
14176,44045,348,41.737,-81.279,Grand River,0.113636364,OH
14177,44046,2107,41.54,-81.07,Huntsburg,5,OH
14178,44047,8954,41.7,-80.7,Jefferson,13,OH
14179,44048,2704,41.85,-80.66,Kingsville,6,OH
14180,44049,245,41.29,-82.22,Kipton,6,OH
14181,44050,6647,41.25,-82.13,Lagrange,6,OH
14182,44052,29065,41.45,-82.16,Lorain,3,OH
14183,44053,18037,41.43,-82.22,Lorain,4,OH
14184,44054,12588,41.46,-82.1,Sheffield Lake,4,OH
14185,44055,20423,41.43,-82.13,Lorain,3,OH
14186,44056,11670,41.31,-81.5,Macedonia,3,OH
14187,44057,19484,41.8,-81.1,Madison,7,OH
14188,44060,60544,41.69,-81.33,Mentor,7,OH
14189,44062,14954,41.5,-81,Middlefield,8,OH
14190,44064,1641,41.6,-81.05,Montville,4,OH
14191,44065,4633,41.46,-81.24,Newbury,4,OH
14192,44067,20485,41.31,-81.54,Northfield,4,OH
14193,44070,32193,41.42,-81.92,North Olmsted,3,OH
14194,44072,4404,41.47,-81.33,Novelty,4,OH
14195,44074,11594,41.29,-82.23,Oberlin,7,OH
14196,44076,4520,41.5,-80.8,Orwell,10,OH
14197,44077,56051,41.71,-81.2,Painesville,7,OH
14198,44080,53,41.4,-81.2,Parkman,8,OH
14199,44081,7121,41.77,-81.14,Perry,5,OH
14200,44082,1799,41.76,-80.57,Pierpont,6,OH
14201,44084,3376,41.68,-80.91,Rock Creek,7,OH
14202,44085,3504,41.6,-80.9,Rome,9,OH
14203,44086,2564,41.68,-81.06,Thompson,5,OH
14204,44087,20344,41.32,-81.44,Twinsburg,3,OH
14205,44089,15654,41.38,-82.38,Vermilion,7,OH
14206,44090,11369,41.2,-82.2,Wellington,9,OH
14207,44092,16563,41.6,-81.47,Wickliffe,3,OH
14208,44093,1317,41.54,-80.62,Williamsfield,7,OH
14209,44094,35627,41.64,-81.37,Willoughby,6,OH
14210,44095,33349,41.66,-81.44,Eastlake,3,OH
14211,44099,2120,41.55,-80.97,Windsor,4,OH
14212,44101,645,41.505,-81.691,Cleveland,0.113636364,OH
14213,44102,45863,41.47,-81.74,Cleveland,2,OH
14214,44103,16813,41.52,-81.65,Cleveland,2,OH
14215,44104,21351,41.48,-81.63,Cleveland,2,OH
14216,44105,37850,41.45,-81.63,Cleveland,4,OH
14217,44106,25557,41.51,-81.6,Cleveland,2,OH
14218,44107,51131,41.48,-81.8,Lakewood,2,OH
14219,44108,22441,41.54,-81.61,Cleveland,2,OH
14220,44109,41742,41.45,-81.7,Cleveland,3,OH
14221,44110,19548,41.57,-81.57,Cleveland,2,OH
14222,44111,40665,41.46,-81.79,Cleveland,3,OH
14223,44112,22283,41.54,-81.57,Cleveland,2,OH
14224,44113,19907,41.48,-81.7,Cleveland,3,OH
14225,44114,6447,41.52,-81.67,Cleveland,3,OH
14226,44115,7652,41.49,-81.67,Cleveland,1,OH
14227,44116,20265,41.47,-81.85,Rocky River,2,OH
14228,44117,9900,41.57,-81.53,Euclid,2,OH
14229,44118,39792,41.51,-81.57,Cleveland,2,OH
14230,44119,11988,41.58,-81.55,Cleveland,2,OH
14231,44120,34115,41.47,-81.58,Cleveland,2,OH
14232,44121,32552,41.53,-81.53,Cleveland,3,OH
14233,44122,34044,41.47,-81.51,Beachwood,3,OH
14234,44123,16289,41.6,-81.53,Euclid,1,OH
14235,44124,37584,41.5,-81.47,Cleveland,4,OH
14236,44125,28321,41.4,-81.63,Cleveland,4,OH
14237,44126,16419,41.44,-81.85,Cleveland,2,OH
14238,44127,5076,41.47,-81.64,Cleveland,1,OH
14239,44128,28619,41.44,-81.54,Cleveland,3,OH
14240,44129,28673,41.39,-81.73,Cleveland,3,OH
14241,44130,49717,41.39,-81.79,Cleveland,4,OH
14242,44131,20408,41.39,-81.64,Independence,4,OH
14243,44132,15019,41.61,-81.51,Euclid,2,OH
14244,44133,30255,41.31,-81.74,North Royalton,4,OH
14245,44134,37840,41.39,-81.71,Cleveland,3,OH
14246,44135,27992,41.42,-81.82,Cleveland,4,OH
14247,44136,25927,41.31,-81.81,Strongsville,3,OH
14248,44137,22711,41.4,-81.56,Maple Heights,2,OH
14249,44138,21984,41.38,-81.92,Olmsted Falls,3,OH
14250,44139,24310,41.39,-81.44,Solon,4,OH
14251,44140,15414,41.49,-81.92,Bay Village,3,OH
14252,44141,13773,41.3,-81.61,Brecksville,5,OH
14253,44142,18875,41.4,-81.83,Brookpark,4,OH
14254,44143,24420,41.56,-81.48,Cleveland,4,OH
14255,44144,21555,41.44,-81.74,Cleveland,2,OH
14256,44145,32408,41.44,-81.92,Westlake,3,OH
14257,44146,29331,41.39,-81.54,Bedford,4,OH
14258,44147,19325,41.31,-81.67,Broadview Heights,3,OH
14259,44149,18713,41.31,-81.85,Strongsville,4,OH
14260,44201,6945,41,-81.2,Atwater,8,OH
14261,44202,20021,41.32,-81.35,Aurora,5,OH
14262,44203,40946,41.02,-81.63,Barberton,5,OH
14263,44212,44202,41.23,-81.84,Brunswick,4,OH
14264,44214,2249,40.9,-82,Burbank,7,OH
14265,44215,2302,41.07,-81.9,Chippewa Lake,1,OH
14266,44216,9463,40.94,-81.57,Clinton,5,OH
14267,44217,4162,40.95,-81.91,Creston,5,OH
14268,44221,29544,41.14,-81.47,Cuyahoga Falls,3,OH
14269,44223,17853,41.17,-81.53,Cuyahoga Falls,5,OH
14270,44224,38710,41.18,-81.45,Stow,4,OH
14271,44230,8628,40.96,-81.7,Doylestown,4,OH
14272,44231,8711,41.31,-81.08,Garrettsville,6,OH
14273,44233,7825,41.24,-81.74,Hinckley,4,OH
14274,44234,4525,41.34,-81.16,Hiram,5,OH
14275,44235,1964,41.04,-82.11,Homerville,4,OH
14276,44236,25335,41.25,-81.46,Hudson,6,OH
14277,44240,39460,41.14,-81.33,Kent,7,OH
14278,44241,16651,41.24,-81.35,Streetsboro,3,OH
14279,44243,4425,41.147,-81.342,Kent,0.625,OH
14280,44250,1117,41.0255,-81.4301,Lakemore,0.056818182,OH
14281,44251,899,41.03,-81.93,Westfield Center,0.454545455,OH
14282,44253,3201,41.16,-82.04,Litchfield,4,OH
14283,44254,4845,41.04,-82.02,Lodi,4,OH
14284,44255,8366,41.29,-81.23,Mantua,6,OH
14285,44256,62337,41.1,-81.9,Medina,12,OH
14286,44260,13512,41.03,-81.33,Mogadore,6,OH
14287,44262,5047,41.14,-81.42,Munroe Falls,2,OH
14288,44264,3019,41.23,-81.55,Peninsula,5,OH
14289,44265,0,41,-81.2,Randolph,9,OH
14290,44266,33346,41.2,-81.2,Ravenna,11,OH
14291,44270,8633,40.96,-81.77,Rittman,4,OH
14292,44272,5062,41.1,-81.2,Rootstown,7,OH
14293,44273,7195,41.03,-81.89,Seville,6,OH
14294,44274,351,41.06,-81.75,Sharon Center,7,OH
14295,44275,3326,41.1,-82.11,Spencer,7,OH
14296,44276,1937,40.94,-81.83,Sterling,5,OH
14297,44278,17864,41.1,-81.42,Tallmadge,4,OH
14298,44280,4470,41.23,-81.93,Valley City,4,OH
14299,44281,31148,41.1,-81.8,Wadsworth,7,OH
14300,44285,128,41.2,-81.2,Wayland,11,OH
14301,44286,6140,41.24,-81.64,Richfield,4,OH
14302,44287,7461,40.9,-82.1,West Salem,8,OH
14303,44288,3628,41.24,-81.07,Windham,6,OH
14304,44301,15983,41.05,-81.52,Akron,2,OH
14305,44302,5487,41.09,-81.54,Akron,1,OH
14306,44303,7770,41.1,-81.53,Akron,2,OH
14307,44304,5654,41.09,-81.51,Akron,2,OH
14308,44305,23041,41.08,-81.46,Akron,3,OH
14309,44306,21581,41.04,-81.48,Akron,3,OH
14310,44307,6987,41.07,-81.55,Akron,2,OH
14311,44308,963,41.08,-81.52,Akron,0.738636364,OH
14312,44310,24922,41.11,-81.5,Akron,2,OH
14313,44311,9061,41.07,-81.52,Akron,1,OH
14314,44312,31539,41.01,-81.44,Akron,5,OH
14315,44313,23580,41.15,-81.57,Akron,5,OH
14316,44314,18675,41.04,-81.56,Akron,2,OH
14317,44319,22486,40.98,-81.52,Akron,5,OH
14318,44320,19049,41.08,-81.58,Akron,3,OH
14319,44321,15180,41.1,-81.65,Akron,4,OH
14320,44333,18740,41.16,-81.63,Akron,5,OH
14321,44401,2770,41.03,-80.93,Berlin Center,5,OH
14322,44402,3080,41.39,-80.86,Bristolville,6,OH
14323,44403,3970,41.24,-80.58,Brookfield,3,OH
14324,44404,1751,41.32,-80.56,Burghill,6,OH
14325,44405,8045,41.08,-80.59,Campbell,2,OH
14326,44406,21416,41.01,-80.78,Canfield,7,OH
14327,44408,10465,40.9,-80.7,Columbiana,8,OH
14328,44410,16501,41.4,-80.7,Cortland,8,OH
14329,44411,2282,41.03,-81.05,Deerfield,3,OH
14330,44412,2846,41.1,-81.04,Diamond,4,OH
14331,44413,7580,40.85,-80.56,East Palestine,5,OH
14332,44417,1829,41.42,-80.66,Farmdale,7,OH
14333,44418,1502,41.31,-80.61,Fowler,4,OH
14334,44420,15252,41.18,-80.67,Girard,4,OH
14335,44423,2418,40.76,-80.9,Hanoverton,7,OH
14336,44425,14836,41.17,-80.58,Hubbard,5,OH
14337,44427,1798,40.71,-80.95,Kensington,5,OH
14338,44428,3071,41.4,-80.6,Kinsman,8,OH
14339,44429,2449,41.1,-80.98,Lake Milton,3,OH
14340,44430,4737,41.24,-80.91,Leavittsburg,4,OH
14341,44431,4306,40.85,-80.76,Leetonia,5,OH
14342,44432,13402,40.7,-80.8,Lisbon,10,OH
14343,44436,3566,41.06,-80.55,Lowellville,6,OH
14344,44437,4221,41.15,-80.73,Mc Donald,2,OH
14345,44438,4105,41.24,-80.54,Masury,4,OH
14346,44439,141,41.46,-80.96,Mesopotamia,0.738636364,OH
14347,44440,5083,41.15,-80.8,Mineral Ridge,4,OH
14348,44441,1541,40.75,-80.57,Negley,4,OH
14349,44442,3847,40.97,-80.55,New Middletown,2,OH
14350,44443,1924,40.93,-80.6,New Springfield,3,OH
14351,44444,9857,41.18,-80.97,Newton Falls,7,OH
14352,44445,3402,40.85,-80.61,New Waterford,5,OH
14353,44446,20313,41.19,-80.74,Niles,5,OH
14354,44449,927,40.98,-81.04,North Benton,4,OH
14355,44450,2021,41.5,-80.8,North Bloomfield,8,OH
14356,44451,3047,41.08,-80.88,North Jackson,5,OH
14357,44452,3610,40.95,-80.66,North Lima,3,OH
14358,44454,941,40.92,-80.54,Petersburg,3,OH
14359,44455,1584,40.78,-80.61,Rogers,4,OH
14360,44460,25915,40.9,-80.9,Salem,9,OH
14361,44470,3801,41.29,-80.96,Southington,4,OH
14362,44471,10776,41.05,-80.59,Struthers,2,OH
14363,44473,3652,41.25,-80.67,Vienna,4,OH
14364,44481,10699,41.2,-80.9,Warren,10,OH
14365,44483,25470,41.25,-80.82,Warren,6,OH
14366,44484,22151,41.23,-80.76,Warren,4,OH
14367,44485,16191,41.24,-80.85,Warren,3,OH
14368,44490,878,40.9,-80.76,Washingtonville,0.965909091,OH
14369,44491,3539,41.37,-80.98,West Farmington,6,OH
14370,44493,31,40.76,-80.9,Winona,6,OH
14371,44502,9732,41.09,-80.64,Youngstown,3,OH
14372,44503,1035,41.1,-80.647,Youngstown,0.681818182,OH
14373,44504,4997,41.12,-80.66,Youngstown,1,OH
14374,44505,18633,41.13,-80.62,Youngstown,5,OH
14375,44506,2485,41.09,-80.62,Youngstown,2,OH
14376,44507,5046,41.07,-80.66,Youngstown,1,OH
14377,44509,11686,41.11,-80.69,Youngstown,2,OH
14378,44510,2966,41.12,-80.67,Youngstown,1,OH
14379,44511,19241,41.07,-80.7,Youngstown,2,OH
14380,44512,33514,41.02,-80.67,Youngstown,3,OH
14381,44514,22035,41.01,-80.61,Youngstown,5,OH
14382,44515,27161,41.1,-80.76,Youngstown,3,OH
14383,44601,35146,40.9,-81.1,Alliance,8,OH
14384,44606,7526,40.74,-81.79,Apple Creek,6,OH
14385,44607,176,40.6481,-81.0089,Augusta,0.056818182,OH
14386,44608,2638,40.64,-81.6,Beach City,4,OH
14387,44609,4127,40.9,-81,Beloit,7,OH
14388,44610,187,40.56,-81.798,Berlin,0.227272727,OH
14389,44611,2041,40.6,-82.1,Big Prairie,7,OH
14390,44612,5471,40.63,-81.46,Bolivar,6,OH
14391,44613,2145,40.71,-81.6,Brewster,1,OH
14392,44614,12751,40.88,-81.6,Canal Fulton,5,OH
14393,44615,10759,40.6,-81.1,Carrollton,11,OH
14394,44618,6738,40.8,-81.7,Dalton,7,OH
14395,44620,1530,40.58,-81.22,Dellroy,5,OH
14396,44621,4506,40.43,-81.29,Dennison,6,OH
14397,44622,18180,40.6,-81.5,Dover,8,OH
14398,44624,5768,40.6,-81.6,Dundee,7,OH
14399,44625,1888,40.75,-80.98,East Rochester,7,OH
14400,44626,3095,40.68,-81.38,East Sparta,5,OH
14401,44627,7787,40.7,-81.8,Fredericksburg,7,OH
14402,44628,1037,40.5,-82.2,Glenmont,8,OH
14403,44629,2459,40.35,-81.45,Gnadenhutten,5,OH
14404,44632,9067,40.96,-81.31,Hartville,4,OH
14405,44633,2627,40.63,-81.93,Holmesville,4,OH
14406,44634,2209,40.83,-81.05,Homeworth,5,OH
14407,44637,3325,40.5,-82,Killbuck,7,OH
14408,44638,1422,40.7,-82.1,Lakeville,8,OH
14409,44640,144,40.982,-81.147,Limaville,0.113636364,OH
14410,44641,20409,40.9,-81.2,Louisville,7,OH
14411,44643,3320,40.65,-81.31,Magnolia,6,OH
14412,44644,4647,40.68,-81.18,Malvern,4,OH
14413,44645,2202,40.91,-81.72,Marshallville,5,OH
14414,44646,46098,40.8,-81.5,Massillon,8,OH
14415,44647,18852,40.81,-81.58,Massillon,6,OH
14416,44651,538,40.63,-80.95,Mechanicstown,7,OH
14417,44652,36,40.89,-81.32,Middlebranch,4,OH
14418,44653,672,40.441,-81.379,Midvale,0.170454545,OH
14419,44654,20551,40.5,-81.9,Millersburg,14,OH
14420,44656,2947,40.57,-81.34,Mineral City,6,OH
14421,44657,9973,40.7,-81.1,Minerva,10,OH
14422,44659,133,40.695,-81.703,Mount Eaton,0.227272727,OH
14423,44661,224,40.596,-82.112,Nashville,0.284090909,OH
14424,44662,9310,40.7,-81.6,Navarre,10,OH
14425,44663,25216,40.5,-81.5,New Philadelphia,11,OH
14426,44666,3206,40.84,-81.63,North Lawrence,6,OH
14427,44667,13750,40.83,-81.75,Orrville,7,OH
14428,44669,1272,40.8,-81.16,Paris,5,OH
14429,44670,381,40.8,-81.16,Robertsville,5,OH
14430,44671,298,40.642,-81.368,Sandyville,0.113636364,OH
14431,44672,4730,40.92,-81.02,Sebring,2,OH
14432,44675,2117,40.5,-81.26,Sherrodsville,5,OH
14433,44676,4653,40.7,-82,Shreve,7,OH
14434,44677,2531,40.87,-81.86,Smithville,4,OH
14435,44678,105,40.58,-81.34,Somerdale,7,OH
14436,44680,4275,40.6,-81.54,Strasburg,4,OH
14437,44681,7435,40.5,-81.7,Sugarcreek,7,OH
14438,44682,928,40.398,-81.409,Tuscarawas,0.284090909,OH
14439,44683,8329,40.4,-81.3,Uhrichsville,9,OH
14440,44685,27926,40.96,-81.43,Uniontown,6,OH
14441,44687,260,40.5,-81.7,Walnut Creek,7,OH
14442,44688,3004,40.68,-81.26,Waynesburg,6,OH
14443,44689,685,40.657,-81.635,Wilmot,0.397727273,OH
14444,44690,199,40.616,-81.696,Winesburg,0.113636364,OH
14445,44691,44630,40.8,-82,Wooster,11,OH
14446,44693,41,40.308,-81.188,Deersville,0.454545455,OH
14447,44695,1579,40.44,-81.17,Bowerston,7,OH
14448,44697,237,40.63,-81.46,Zoar,4,OH
14449,44699,700,40.3,-81.3,Tippecanoe,9,OH
14450,44702,964,40.8,-81.37,Canton,0.852272727,OH
14451,44703,7899,40.81,-81.38,Canton,0.909090909,OH
14452,44704,3352,40.8,-81.35,Canton,2,OH
14453,44705,19646,40.83,-81.34,Canton,3,OH
14454,44706,17767,40.76,-81.42,Canton,4,OH
14455,44707,9071,40.76,-81.35,Canton,4,OH
14456,44708,25562,40.81,-81.44,Canton,4,OH
14457,44709,19386,40.84,-81.39,Canton,2,OH
14458,44710,9884,40.79,-81.43,Canton,2,OH
14459,44714,8570,40.83,-81.36,Canton,2,OH
14460,44718,11683,40.84,-81.44,Canton,3,OH
14461,44720,38825,40.9,-81.43,North Canton,5,OH
14462,44721,14146,40.89,-81.32,Canton,4,OH
14463,44730,6170,40.77,-81.26,East Canton,5,OH
14464,44802,841,41.04,-83.43,Alvada,5,OH
14465,44804,1048,41.12,-83.54,Arcadia,4,OH
14466,44805,32815,40.9,-82.3,Ashland,12,OH
14467,44807,2306,41.1,-82.9,Attica,8,OH
14468,44809,319,41.134,-83.286,Bascom,0.454545455,OH
14469,44811,12542,41.3,-82.9,Bellevue,10,OH
14470,44813,8648,40.6,-82.5,Bellville,10,OH
14471,44814,2745,41.32,-82.48,Berlin Heights,5,OH
14472,44815,594,41.25,-83.23,Bettsville,0.738636364,OH
14473,44816,37,41.33,-82.361,Birmingham,0.113636364,OH
14474,44817,1564,41.21,-83.55,Bloomdale,5,OH
14475,44818,2510,41,-83,Bloomville,9,OH
14476,44820,17442,40.8,-83,Bucyrus,11,OH
14477,44822,2770,40.5,-82.4,Butler,8,OH
14478,44824,3687,41.38,-82.81,Castalia,5,OH
14479,44825,47,40.952,-82.942,Chatfield,0.568181818,OH
14480,44826,1583,41.23,-82.49,Collins,7,OH
14481,44827,6496,40.8,-82.8,Crestline,7,OH
14482,44828,78,41.235,-82.86,Flat Rock,0.170454545,OH
14483,44830,18978,41.2,-83.4,Fostoria,9,OH
14484,44833,17411,40.7,-82.8,Galion,8,OH
14485,44836,2735,41.2,-83,Green Springs,8,OH
14486,44837,4698,41,-82.5,Greenwich,9,OH
14487,44838,233,40.771,-82.262,Hayesville,0.170454545,OH
14488,44839,12339,41.4,-82.5,Huron,8,OH
14489,44840,2808,40.79,-82.19,Jeromesville,7,OH
14490,44841,636,41.25,-83.31,Kansas,5,OH
14491,44842,5214,40.7,-82.2,Loudonville,9,OH
14492,44843,2195,40.7,-82.41,Lucas,5,OH
14493,44844,586,40.99,-83.25,Mc Cutchenville,4,OH
14494,44846,3349,41.32,-82.6,Milan,5,OH
14495,44847,3814,41.2,-82.7,Monroeville,10,OH
14496,44849,2367,40.8,-83.1,Nevada,9,OH
14497,44850,27,40.99,-82.68,New Haven,7,OH
14498,44851,4700,41.1,-82.4,New London,11,OH
14499,44853,1318,41.06,-83.3,New Riegel,6,OH
14500,44854,1573,40.95,-82.86,New Washington,5,OH
14501,44855,1137,41.11,-82.59,North Fairfield,5,OH
14502,44856,184,40.792,-82.856,North Robinson,0.284090909,OH
14503,44857,23291,41.2,-82.6,Norwalk,8,OH
14504,44859,1515,41.01,-82.33,Nova,5,OH
14505,44861,89,41.239,-83.149,Old Fort,0.227272727,OH
14506,44864,4067,40.7,-82.3,Perrysville,10,OH
14507,44865,3626,40.98,-82.67,Plymouth,6,OH
14508,44866,2140,40.92,-82.2,Polk,5,OH
14509,44867,2121,41.1,-83,Republic,8,OH
14510,44870,40647,41.4,-82.7,Sandusky,8,OH
14511,44874,327,40.966,-82.365,Savannah,0.113636364,OH
14512,44875,13384,40.9,-82.6,Shelby,9,OH
14513,44878,3375,40.9,-82.5,Shiloh,8,OH
14514,44880,2975,41.04,-82.22,Sullivan,4,OH
14515,44881,11,40.8,-83,Sulphur Springs,10,OH
14516,44882,3029,40.9,-83.1,Sycamore,9,OH
14517,44883,28387,41.1,-83.2,Tiffin,12,OH
14518,44887,1036,40.9,-82.8,Tiro,7,OH
14519,44889,7026,41.2,-82.4,Wakeman,11,OH
14520,44890,11282,41.1,-82.7,Willard,9,OH
14521,44901,2606,40.76,-82.51,Mansfield,2,OH
14522,44902,4433,40.76,-82.5,Mansfield,2,OH
14523,44903,24768,40.8,-82.5,Mansfield,11,OH
14524,44904,13366,40.7,-82.6,Mansfield,9,OH
14525,44905,13830,40.78,-82.46,Mansfield,3,OH
14526,44906,17088,40.76,-82.59,Mansfield,5,OH
14527,44907,14494,40.72,-82.52,Mansfield,3,OH
14528,45001,613,39.14,-84.71,Addyston,1,OH
14529,45002,13707,39.2,-84.74,Cleves,5,OH
14530,45003,626,39.59,-84.77,College Corner,4,OH
14531,45005,30704,39.53,-84.31,Franklin,6,OH
14532,45011,69558,39.4,-84.5,Hamilton,10,OH
14533,45013,53059,39.4,-84.6,Hamilton,12,OH
14534,45014,44029,39.3,-84.6,Fairfield,7,OH
14535,45015,12665,39.36,-84.54,Hamilton,4,OH
14536,45030,18392,39.24,-84.73,Harrison,6,OH
14537,45032,320,39.5,-84.1,Harveysburg,8,OH
14538,45033,319,39.21,-84.73,Hooven,5,OH
14539,45034,1252,39.35,-84.26,Kings Mills,2,OH
14540,45036,39283,39.5,-84.2,Lebanon,8,OH
14541,45039,22847,39.33,-84.24,Maineville,4,OH
14542,45040,53879,39.35,-84.3,Mason,5,OH
14543,45041,101,39.214,-84.705,Miamitown,0.113636364,OH
14544,45042,26290,39.5,-84.4,Middletown,8,OH
14545,45044,53037,39.44,-84.38,Middletown,7,OH
14546,45050,9085,39.45,-84.36,Monroe,2,OH
14547,45051,204,39.096,-84.645,Mount Saint Joseph,0.170454545,OH
14548,45052,3921,39.14,-84.75,North Bend,5,OH
14549,45053,3642,39.36,-84.78,Okeana,5,OH
14550,45054,2774,39.46,-84.06,Oregonia,6,OH
14551,45056,27244,39.5,-84.7,Oxford,8,OH
14552,45062,681,39.4,-84.5,Seven Mile,10,OH
14553,45064,2896,39.6,-84.6,Somerville,7,OH
14554,45065,4937,39.38,-84.21,South Lebanon,2,OH
